Ne,ρ,d
17473.387747630382,0.0037147444471118396,0.1252298549950301
31150.243357934392,1.0411061739111651,0.09961516426457219
10870.860403539424,0.2826939844732085,0.05180445911486799
32484.22895869125,1.6628856143466122,0.10480013658511218
36189.093902181405,1.9809805307584694,0.10699139899442434
37975.18949358195,0.3358986361753411,0.08321266591012294
37661.648174736634,1.0195413503826383,0.10157135130937761
6562.05153699993,0.3852994779572888,0.048765045267231896
12228.661261119645,1.672047814325952,0.0921175035771486
35205.90513139735,2.9922071371955985,0.10888714844733613
17644.258892453603,0.07755794887867373,0.040406927179028065
1465.4017929502106,2.7208619536856613,0.056600551018785916
14441.252015774713,1.659458004820234,0.09537259827493429
24455.68155999136,2.5905905399184492,0.10593335585800291
9669.255430863666,2.7580959978583506,0.09655757047350591
40576.28028005295,1.2887722251245597,0.10452351050524199
35554.60313095994,2.802987026283579,0.10849518820929531
32875.38718024343,0.1600783904400016,0.06335146027200672
38868.83147614651,0.3089692402066515,0.08243767080134207
32841.629284470306,0.3138635105338321,0.07961761533692678
32915.00833992206,2.7297948638680927,0.10804770546257095
5724.7967534250265,0.4616405494539061,0.05000903968469333
41144.41576789046,2.7874125809351726,0.10921970654918815
34925.2389383363,1.743929227953454,0.10537314442641287
21087.246963843965,0.9434542986877974,0.09257645705106063
24332.2532706013,2.5412722692880836,0.1054269615172188
8246.841741260285,1.9594641745694075,0.08788144305986394
11814.194124010497,2.7035429779390943,0.09931337489707295
39233.70405989042,2.511201567744077,0.1084180106826706
42459.25791717344,2.066479004236334,0.10778877431653265
46161.668801942236,2.2567304953649505,0.10866030585111096
11166.051695710843,1.79020708512628,0.09208787550608101
9877.612286796766,2.1460312293148296,0.09337519095124132
15212.529439779139,0.9016006357356764,0.08453628634693211
39402.447680551806,0.5607213682078064,0.09430265717713374
33415.92217117725,2.1007952511364234,0.10633190056133258
25970.500854880378,0.9422493493487802,0.09518830102798552
38295.54609591919,2.458358949156393,0.108230853367249
6617.521945305999,0.6370490303360646,0.05834310790551571
25435.12736419345,1.4051652690585876,0.10005194655047314
46850.78942270437,2.317265192451884,0.10873890709257684
49910.67630930936,0.964088800185422,0.10390070109974074
32466.777560628852,1.316492802365573,0.10273071869784875
13379.67094549627,0.514131444423081,0.06965653145664673
45319.48683473105,1.767787876188902,0.10742154706836152
37953.3689227854,0.04347237257748282,0.04434215949315218
44567.62486698671,0.32658151917508793,0.08605579929962127
13602.36169011083,0.2405641910375952,0.05302050253976823
18416.90911515939,0.4114192167887236,0.07236907086017516
13572.067333955472,0.2722946098440947,0.05462703317535045
4252.067618358457,1.723178215395697,0.07104862118100838
13932.697831463414,1.1020630386450458,0.08737668066373658
27125.138408572868,1.5083405746577219,0.10223895861812819
1434.8017346428098,1.6499287834358407,0.04886737015170974
19768.358019141946,1.81429986753843,0.10048397185123777
47583.587436711365,2.4057858610258065,0.10924968439344128
24133.64410256373,2.6578030273357527,0.10578735333308507
2709.5371931467216,1.3646240781490397,0.056240909669807236
36143.463108552285,1.3179004751813208,0.10383820912907948
43375.49169293375,2.639026393331544,0.10930125866011638
25156.525479174084,2.259247269670503,0.10548961070673286
14275.973777962081,1.003766489558795,0.0860949620061192
33128.5163927815,2.426997799508149,0.1073750879931158
18251.783522920854,0.04976851024975615,0.037556807398453684
45989.35487564413,1.0390914859838043,0.10349880661129823
8640.929228922229,1.4766153017266777,0.08284575713773687
26849.555106662738,1.6209682374172167,0.10272318693181871
7259.691561963494,2.2293884106473247,0.08837878288048576
28060.66834149887,0.31263959379539585,0.07586719919496124
37721.91892408271,1.6327584316800494,0.10570312977212099
43682.41274285363,1.9192685522850463,0.10772508796153481
44221.06943406788,1.145185540486359,0.10415516011730633
39654.89929720848,2.765821034125241,0.10900452652602764
36695.785812889255,1.3846343071586098,0.10434765892390283
5102.808564515698,0.7226178514078896,0.054537287848253235
27579.276970350158,0.08625704913977705,0.0479985940469411
45422.197568164716,2.0015981994841896,0.1079490965982619
13683.960205786356,2.6516541491004326,0.10053967074124293
10285.837573385965,1.0461525007463637,0.08020547407072418
884.0965186963257,1.4741226041418027,0.03919192196336516
47851.93592770377,1.9736546961816916,0.10849620866745567
10164.756336954522,0.7147609162454192,0.07003543672577318
27425.271847451488,0.7537361194235827,0.09237543905005267
17435.818441283085,0.5666642234370057,0.0773476611329968
9421.226958177458,1.0898132128930782,0.07859603618657074
12852.177000545806,2.827103759265366,0.10071844259048061
15305.096774431564,1.0299876073633236,0.08798732140720203
18497.00698374679,1.689056584547618,0.09871185156652598
35121.0371557969,2.631883368391792,0.10800994643197132
10070.658912958424,1.2191067442132721,0.08271292793148395
17247.462288161776,1.9814726349480665,0.10026913318833848
12230.551125024724,2.5228257055561856,0.09852721788631645
36834.74958894694,0.8064843511425845,0.09831476240969869
12060.282385435788,0.895370564258517,0.07952771581623487
9528.851776274822,0.4551352131463896,0.05837388336425139
19492.621512936403,2.643632660300864,0.10408071411637448
45930.247922494935,2.444056307091571,0.10921784471165183
5515.531356554415,0.4945049816317749,0.04996137837371729
39659.42627313668,1.0841288442447432,0.10223790573376941
5281.568399354353,1.4621461250242933,0.07202867305963409
47704.327513163524,0.5046418871649037,0.09559546638477842
13415.457378580986,2.584025660022171,0.09961765333325931
37772.5789280173,0.4444406980321167,0.08883169441436777
15139.412466791047,0.937535558418501,0.08542184475167497
38292.72745951681,0.6061518427745821,0.09428392796085924
11946.491401018011,2.5881520536063922,0.09888547732337374
9949.64055616822,2.7365510683098275,0.09676214583098317
15242.490112845913,1.018793451733855,0.08721080223148706
9454.39068604631,0.2504961791411421,0.04771006267881212
11089.543162114585,2.774736695314851,0.09898067261267371
31542.109286675113,0.4930735350324219,0.08746415855532985
21671.615909570253,0.5691413304688929,0.08334551314797053
7650.617310350499,1.3466393087464774,0.07890576280746103
45310.82989301595,0.6995871873501005,0.0992162927153624
8727.3276969074,0.011111987805559997,0.07604646452707606
2476.3405395926475,2.435219447693778,0.06542156491962986
29457.064564358086,0.211248239788691,0.06732764193088982
23982.12210292898,0.9251290902943471,0.09433788549942596
21400.56668803199,0.20505654215214042,0.05983628900200216
8263.270580157878,2.34125158118864,0.09138051876084845
32048.32445658251,1.655215669904662,0.10445155358502915
8003.084876759747,0.89335655083372,0.06976847224765868
7338.805859758158,0.11108086065276901,0.03500497621957357
36453.62115414253,0.1361692752398389,0.06328932391178453
32386.839909522623,0.16954013653505084,0.06557173777644475
25124.0323301152,0.8336296525148433,0.09316328926449087
39154.33150395032,2.4789178880768996,0.10865447588895501
47251.72239009891,1.675567801343804,0.10714334364287005
28530.978555107824,2.941382835880728,0.10747672949119853
24562.77219533766,2.0273399250619812,0.10407578591569512
14202.928913130585,0.7377287554552586,0.07882701240725284
31720.77391181788,2.236990338720438,0.10672431679321273
45580.88274377058,0.7132026964850033,0.0994397555485029
22234.01678806169,0.18078547224436092,0.057174761724864145
2687.6729430020287,2.1489862686513135,0.06552590975570775
14936.192889108263,1.1742582287886423,0.08953581684191585
14728.405344534662,1.4285604552898814,0.0929351281436797
18580.05109470153,2.3824740574536984,0.10324363835635951
25599.455748784967,2.9548153963474175,0.1069162532045703
33969.78375363118,0.18861455765020685,0.06851451166610663
19773.173179666155,1.120469878727619,0.09401551187746304
22716.376741103668,0.8740245576350035,0.09175803535818472
14763.586491948456,0.4935199771887112,0.0713714612022286
16078.199144959293,2.4764548390841905,0.10136160354855839
28076.492888059907,1.3145435176626097,0.10094632755013337
48382.00134670426,2.285358181721162,0.10887831425619077
45862.10386732916,2.27704860226223,0.10895036864598973
32666.81756350866,2.178718860850483,0.10677505884374744
11317.469257152019,0.1532621240347306,0.04199058163869815
14912.639819772383,2.3441686337860657,0.09994816037247091
28311.741883247665,1.3098031484995973,0.10077769912832674
45999.69002090556,1.2741892083580335,0.10555886247917556
36997.64532378979,0.7224666174193899,0.09681945560557816
34639.42069543694,2.2482024425590237,0.10736571997468497
10024.546549707436,0.5093372618783547,0.06324943082331103
33906.556989667595,0.40628527847794116,0.08571044188391329
26927.5301006231,1.6249821610440391,0.10244681234880483
41611.386802547626,1.6246608128828033,0.10644394609607356
18275.140029116283,1.2955098860585639,0.09425271166777865
46133.64431379267,2.637858776387917,0.10933430653344686
33089.74458060389,2.6415582674356584,0.10772090956891313
33242.539832407376,2.8502882438657027,0.10824035469378297
33600.141193219344,0.4868461686233657,0.08866310897243168
29789.735324172994,0.012920469541641277,0.03458944141052375
17590.983105176805,0.7390493592024102,0.08466580378079964
34644.85686007414,1.383351610947166,0.10366634348177917
48044.51485577938,1.95151717190797,0.10826497041309563
31347.48357497472,2.9792269596021796,0.10832914079498426
8838.643984925237,2.033160071713535,0.09042530587842991
14554.758693629994,1.6530802087940248,0.09542948312497751
45868.014032442254,2.181841011704522,0.10861362249138613
43429.18880747395,1.9251210183133138,0.10760266647669617
48278.97736253209,1.2918861628784972,0.106048748569956
45036.87601530134,0.8627163454239593,0.10094673577903597
6170.242727374875,1.168971129055505,0.0709051383954422
17459.43741517913,0.801628545882666,0.08553170635458479
4404.731304051196,0.6378268288328707,0.049587198275387115
48697.05099981592,1.4431356388727565,0.10645331069703964
36565.40983614547,0.14361055303114545,0.06412082602246601
30546.95082819888,2.2314239118505315,0.1064162912108756
23868.19665795085,1.663931043181345,0.10164381595042628
10251.019795716365,0.6771177804289975,0.06917611463352383
43765.82255496163,2.480409571878079,0.1088666922757065
7983.573202591998,2.4866815834644673,0.09178076815196974
27421.953955998528,2.0178504955640086,0.10529092799596534
33749.43656346904,0.07609834811523863,0.050193060968265146
48198.02653809383,0.5966529037704896,0.0976208895219886
35790.4375974971,1.2733407727918773,0.1029938777004608
34807.30017757892,0.6005672220922444,0.09362819030328247
30005.66260632085,1.299390412999925,0.10144941186095759
45432.034650170004,2.2124590839823544,0.10877759862284402
10441.983998930804,2.3342689744252825,0.09499982553837664
48151.188457761615,2.5239790549532257,0.10920458354903166
29521.29287860613,1.669564107936342,0.10374345659642523
11179.808141374726,2.4554686215980017,0.09707222220045346
22866.13828648284,1.9229538082954554,0.10295972768104678
10725.14232846305,0.1475280504146098,0.04177106828384333
34203.98475199117,1.873394187932746,0.10600747914640346
25964.392391733836,2.3604222576514555,0.10547692112672184
22962.719799603066,0.4809100644943616,0.0808830589737778
23373.34302033128,2.8987113565358835,0.10663025915384167
1829.3935667698659,0.3211676988088764,0.0343190504620977
47637.38810890802,2.1407207836072133,0.10861317572985997
6489.3926181578245,0.9725497920089787,0.06749978501394222
6302.57355614664,1.1847180592440942,0.07158065767353224
42594.099244670964,0.09078198499652235,0.05698303197977143
42509.64484030583,1.6280958196977733,0.10658447099057534
41624.535415165934,2.2267596820288644,0.10823843752593024
15183.976999420916,1.5650670909878186,0.09478383679000416
27661.234840449433,1.284285102954779,0.10080603679823072
26181.18300159114,0.4350012557442683,0.08124865655063113
35248.20549859469,0.4872711507235279,0.08882170178874371
38873.65388098467,0.10212207640172677,0.0575875364977632
16308.374887551836,1.9719607408963298,0.09898093568093219
31797.37014476842,0.6136611409808246,0.09051895613010376
41560.54205053791,0.12840816728492455,0.06545033331343462
23178.702571518763,0.15294525507401402,0.05459717607736707
5129.761439828722,1.427107647432429,0.07092720103300106
20596.55826634697,2.040546712784237,0.10228812611018794
37585.560170655066,1.2364411709032044,0.10315569912600814
44210.24813739767,0.9898124768036571,0.10252498004388921
17048.604840537755,2.2854833186071204,0.10170908510832491
41485.335919801306,2.447587330204822,0.10858486971581037
28450.574688334083,0.5425869583279266,0.08705600237785255
9103.264682784595,2.7288481378071054,0.09539118447567013
7378.672961679105,0.25043357574289105,0.04341685889324182
13271.141278410536,2.007599499832204,0.09659105971886746
26257.345568253997,1.9096325355469161,0.10401450140468534
43752.44258111221,1.7853623630307613,0.10727318768134025
29588.163408995544,1.7445596990212486,0.10407681391206151
17854.68150980363,1.1290428400818113,0.0920541281014948
15584.894438919893,2.1046874291536573,0.10001653073957865
23324.435601551257,1.4305981623328372,0.09945852545501671
16382.043245366694,2.3326282514518546,0.10122896423717342
2247.68330540005,0.9086943290605924,0.04411575573863458
18572.747659113687,1.3776204598234632,0.0963003764504045
8882.732898099815,2.908612824832374,0.09578457373793345
9260.56290444975,1.192198143391269,0.08050204587624882
29560.21453746107,1.068165443695272,0.09895306935223916
32095.143812381073,0.7202050520635128,0.0948535638673509
37639.28315218407,0.8880687217407132,0.09970094724750152
7967.448174300379,2.794746519504019,0.0933999488913851
14320.684974557396,2.209762420275839,0.0988782791987731
23838.325277986027,1.8438715522410762,0.10256881996173234
45438.44146344304,2.323959968777715,0.1085717406200289
24040.388500017583,2.673184311714333,0.10603672193479947
35136.463456950456,2.0649533196693444,0.10715964947280962
44690.32349444595,1.0518565722077957,0.10312561650278113
21424.962506178043,1.740398927064651,0.10101507876130163
15512.271811737926,0.5805701051612648,0.07588386191892163
25408.399837887326,0.583185167376431,0.08726089822984699
8528.600335377128,0.10951156622817781,0.036654265090002386
2194.426956733608,1.7188358608990613,0.05585576123134634
19107.06511804499,0.7302681446690941,0.0855952138371228
35886.09371473539,2.0300111051190024,0.10641634576062806
19621.230945230323,1.4797622881937897,0.09742090341013451
47999.14892854759,0.3749548547495507,0.09069813647741533
8117.847743579454,0.034303551589241255,0.03405394086081149
20060.56847253584,1.017082021887592,0.09180175201187221
2948.348802469386,0.65676367914456,0.044040197027024365
10255.613537852281,2.4200955981217644,0.09557210310532337
43008.619055466814,1.24975853999532,0.1049336056894958
10962.883429417054,1.1074704112811737,0.08282671759848703
31720.6052051419,2.363951787116466,0.10699757608906775
48151.0988998491,1.8424322188003013,0.10794352557118622
16117.500556437924,1.3528434771000803,0.09395249481895675
290.9638592360209,1.8192742317613941,0.0350074148161888
23181.73308960123,1.2500745066232872,0.09800956270238664
32147.471658886996,1.4303745197122772,0.1032725412845851
39153.02745771235,2.246106700134751,0.10780901710744265
6269.596488147527,1.3628482348950313,0.0743735113903659
3034.1439000700743,2.750680496930812,0.07379774966909897
19626.054724367925,1.1645446819590042,0.094083432951555
38106.01116312625,1.6495898182185849,0.10597469800064448
38148.825344125136,2.318461217135482,0.10820084871238812
18.362861403836696,2.3983183803287753,0.17180820122553433
39991.470577659136,2.5042593783916436,0.10871387248124721
29229.006550765072,1.805865067670091,0.1042620580209403
21940.365450068795,0.3652372941820007,0.07328463823734616
41195.33377552107,2.8048957041339255,0.10902327110812056
20409.12996485707,0.7139160311402526,0.08612767725578328
31981.722825149038,0.09333137530812963,0.051526817572617796
24500.08402322617,2.7454643365086078,0.10620435021026048
16986.186826970268,2.3879471861517283,0.10164533988765576
24313.90530668549,1.5282780150013684,0.10031351406578014
44149.72194709418,0.7138692495686381,0.0995106865270265
22015.667215421698,1.1008720385498805,0.0947046235205042
13784.433584393246,1.537213115719676,0.09304560179603266
14237.7611976852,1.823141594852042,0.09642910014091431
10922.522394620515,0.4349399617688401,0.06079843161879366
27193.829253392847,1.4663245565404968,0.10216737617012424
21152.084984873887,2.5710993064455616,0.10474600419821482
18431.745101686287,1.9957317370238143,0.10073964997345732
38717.909923723346,2.576067633481423,0.10875815659877676
31180.01580466245,1.5205457422408608,0.10351137080063974
44577.907657844175,2.5641140834964413,0.10926518358496898
12697.310517525606,0.24577878818900423,0.05136255701854916
36388.057400674064,1.5218747463669708,0.10485224782369242
5835.275142398783,0.8128613235609207,0.06101167451846538
39719.17201023092,2.826373095080969,0.10897273454193224
12582.289812200608,2.1222843086041316,0.09693396225654324
1997.6956273209778,1.2358383270109137,0.04735528596284448
15073.679113695005,2.52115016243556,0.10095617636050357
49486.023285101444,2.0915916975866353,0.10874197980592418
2195.241136368703,2.0086942334254085,0.05982556458709026
14978.331691968622,2.2328725967081833,0.0995713750864809
12809.590463290693,1.2245619227594624,0.08739982346623658
31046.67709931695,1.5474220539143873,0.10344468483339715
37933.46624629517,1.2181474444680593,0.10363201406587319
40018.29558862624,1.2677701615367063,0.10411376555910223
11257.489529740695,0.503576025398248,0.0648444665560527
10769.649508283192,2.7898554755028293,0.0981935120203788
12812.035208036998,0.8558316868190243,0.08059454248341959
43263.436887693635,0.5230554798431266,0.094386175861537
12046.105238056254,0.02702931365466532,0.0369333927137541
28802.13510470951,2.3649157430166654,0.10660754327936232
35362.35440332352,0.6802385960889752,0.09462008002491873
13099.976969308791,0.7524093690196512,0.07723814547103955
29552.253192056676,1.9695945977473395,0.10527817092363831
30127.84175784054,2.334635380510715,0.10706125099467656
26020.97712594159,1.4127096591801993,0.10086130410043069
4651.720414936322,1.1023341070429937,0.06211851705806393
10563.29604468505,2.5680308476985934,0.09742147536421122
31253.346630354656,2.7747732188686407,0.10819572490301003
1734.2663428145554,1.6657001542950796,0.05054047636402683
5662.7169888077315,0.4820658381310545,0.0504617451069033
3900.843345199606,0.6663402085852479,0.048443029044278295
14470.347593872018,0.52094699106889,0.07205175331364583
10941.42488786753,2.5994743774781126,0.09697169801789388
40305.99279054834,0.1180310046302635,0.061970950313894595
39719.55837043816,2.3594276850938325,0.10824282093533794
26449.320335829372,0.46161170979876076,0.08204256191381043
27983.44742512658,2.6797968683904667,0.10733533040305607
3715.289388474202,0.8549755668614424,0.05201751744560061
36896.82278534412,1.909719633516871,0.10683786332465509
27871.52109667704,1.7835116488425031,0.10368836823939306
36418.22013740684,1.7010660824765507,0.10585769601107292
40130.47117690172,2.2970881075242056,0.10802316391958959
9888.69394972054,1.8316412786512626,0.08867358807299953
16609.342543493694,2.4084809716391407,0.10140398060472754
9445.028282313162,0.6775048288808702,0.06749058245176126
31155.41502755022,2.3729165951598423,0.10711164873525551
49482.29855938344,1.423709409502993,0.10701552371098855
1275.2083510469802,2.2357765037792396,0.050228775059497584
39129.761289472044,2.6696965657890623,0.1086794538294664
5377.4454957830285,0.828446835888335,0.0599967279423099
30454.82534008636,1.276831069535275,0.10190294068239923
11775.26522066487,1.629158764998312,0.09110652390853669
42144.77261990798,1.5223379889730784,0.10639229785879376
36889.12300964209,1.4345775723759377,0.10428601759303967
4713.20122526922,1.8149928062281298,0.07381331104177259
11714.603810885605,0.15460714112041896,0.043703850051026095
33765.910382247195,2.5783435085244526,0.107765109863768
20600.144950832128,2.48693670492829,0.1043259273464744
